# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples/bernoulli/bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 452851722 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file = text.txt
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,p_theta,g_theta
-6.75297,1,1.14303,1,3,0,6.87555,-1.16527,-0.781021,-0.147477
-6.74893,1,1.14303,1,1,0,6.7518,-1.12717,-0.119401,-0.0637939
-6.84926,0.926461,1.14303,2,3,0,7.15461,-1.40672,-1.23263,-0.638986
-7.44644,0.902037,1.14303,1,3,0,7.46733,-1.95012,0.32237,-1.50552
-6.83451,1,1.14303,2,3,0,7.2804,-0.827286,1.48955,0.650632
-7.46143,0.770908,1.14303,2,3,0,8.1046,-1.96004,-1.78896,-1.51845
-8.32061,0.879059,1.14303,1,1,0,8.32359,-2.43891,-0.121816,-2.03696
-7.3111,0.9605,1.14303,1,3,0,8.16052,-1.85631,-2.05588,-1.3784
-6.78176,0.95454,1.14303,1,3,0,7.42725,-0.927811,1.79218,0.400428
-6.86348,0.973592,1.14303,1,1,0,6.86655,-0.786084,-0.123641,0.756122
-7.40403,0.917669,1.14303,2,3,0,7.41082,-0.374177,0.1838,1.89039
-6.80587,0.988112,1.14303,1,3,0,7.45725,-1.32993,-1.80034,-0.489957
-6.98707,0.950773,1.14303,2,3,0,7.19074,-1.57959,-1.0067,-0.949761
-6.75126,0.989365,1.14303,1,3,0,6.99161,-1.04519,1.0936,0.121797
-6.81649,0.98064,1.14303,1,3,0,6.84276,-1.35073,-0.361586,-0.530982
-6.83714,0.968018,1.14303,2,3,0,7.04976,-0.823275,1.0286,0.660827
-6.78636,1,1.14303,1,1,0,6.82664,-0.916713,-0.447726,0.427538
-6.78636,0.799224,1.14303,1,3,0,7.35333,-0.916713,-1.67965,0.427538
-6.8888,0.966762,1.14303,1,1,0,6.89198,-0.754322,-0.125781,0.838565
-10.7323,0.186122,1.14303,1,3,0,14.5692,-3.45276,4.36948,-2.63176
-9.93899,0.980347,1.14303,2,3,0,12.2104,-3.1442,3.36188,-2.50416
-9.65335,1,1.14303,1,1,0,10.2,-3.02883,1.64924,-2.44631
-9.57036,1,1.14303,2,3,0,9.99978,-2.99478,-1.46178,-2.42805
-8.40291,1,1.14303,2,3,0,9.47235,-2.47897,-2.30683,-2.07185
-7.5056,1,1.14303,1,1,0,8.27439,-1.98878,-1.95588,-1.55536
-7.01526,1,1.14303,1,1,0,7.40821,-1.60852,-1.39832,-0.998477
-6.8363,1,1.14303,2,3,0,6.96263,-0.824548,-0.792863,0.657588
-6.89399,0.993558,1.14303,2,3,0,6.91485,-0.7482,0.32221,0.854564
-6.79768,1,1.14303,1,1,0,6.86814,-0.891987,0.592102,0.488399
-6.82622,0.990682,1.14303,1,1,0,6.83785,-0.840353,-0.240534,0.617525
-7.45184,0.802508,1.14303,1,1,0,7.45241,-0.349359,0.0528416,1.96246
-6.74807,1,1.14303,1,3,0,7.27875,-1.09201,-1.625,0.0148843
-7.47692,0.826423,1.14303,1,3,0,7.52744,-0.3367,-0.501401,1.99933
-7.10543,0.856204,1.14303,1,3,0,8.17156,-1.69298,2.30327,-1.13539
-6.88517,1,1.14303,2,3,0,7.05912,-1.45892,0.930339,-0.736413
-6.79344,1,1.14303,1,1,0,6.86304,-1.30308,0.588528,-0.436234
-6.76307,1,1.14303,2,3,0,6.7847,-0.98405,-0.328117,0.265066
-6.92672,0.923274,1.14303,2,3,0,7.15517,-1.51189,1.06619,-0.832088
-7.64035,0.623631,1.14303,2,3,0,9.95199,-2.0726,3.39155,-1.65854
-8.84689,0.900136,1.14303,2,3,0,8.85065,0.163092,-0.13675,3.48819
-7.15195,1,1.14303,1,1,0,8.24495,-0.524717,-2.3321,1.461
-7.15195,0.248573,1.14303,1,1,0,9.39145,-0.524717,-3.33821,1.461
-6.7499,0.918213,1.14303,2,3,0,7.53638,-1.13964,1.97825,-0.0913561
-7.18128,0.828605,1.14303,2,3,0,7.70455,-0.505017,1.61363,1.51635
-7.07795,1,1.14303,1,1,0,7.24406,-0.57809,0.909146,1.31247
-7.1618,0.969811,1.14303,1,1,0,7.26453,-0.51802,0.714964,1.47978
-6.80938,0.648095,1.14303,2,3,0,8.76361,-0.869335,3.11835,0.544712
-7.08083,0.911448,1.14303,1,1,0,7.08348,-0.575901,0.114843,1.31852
-6.92448,0.941618,1.14303,1,3,0,7.41269,-1.50918,-1.55863,-0.827273
-6.96611,0.99682,1.14303,2,3,0,7.00098,-1.55706,-0.416522,-0.911178
-7.22885,0.974417,1.14303,2,3,0,7.22909,-0.474516,0.0348858,1.60258
-7.22885,0.464487,1.14303,1,1,0,8.50691,-0.474516,-2.52183,1.60258
-6.74803,1,1.14303,1,3,0,7.12041,-1.10173,1.36123,-0.00701071
-7.44263,0.608084,1.14303,2,3,0,9.06728,-1.94759,-2.84327,-1.50221
-8.53061,0.856682,1.14303,1,3,0,8.53177,-2.53985,0.0760144,-2.12266
-7.09279,0.999509,1.14303,1,3,0,8.35539,-1.68176,-2.50652,-1.11765
-6.91977,0.972994,1.14303,2,3,0,7.4108,-1.50345,-1.56311,-0.81707
-6.7715,0.975794,1.14303,2,3,0,7.0419,-0.955812,-1.15995,0.332609
-7.09261,0.90002,1.14303,1,3,0,7.27064,-1.68161,-0.941192,-1.1174
-7.09261,0.65494,1.14303,1,3,0,9.85942,-1.68161,3.71046,-1.1174
-7.07987,1,1.14303,1,1,0,7.16561,-1.67011,0.653162,-1.09909
-7.07987,0.806227,1.14303,1,3,0,8.60324,-1.67011,2.75322,-1.09909
-7.07987,0.96831,1.14303,1,1,0,7.24896,-1.67011,-0.917259,-1.09909
-7.1443,0.986802,1.14303,1,1,0,7.20644,-1.72645,0.556032,-1.1875
-6.80653,0.96034,1.14303,1,3,0,7.28957,-0.87464,-1.55036,0.531478
-6.7682,1,1.14303,1,1,0,6.79647,-0.96612,-0.375064,0.307855
-7.18632,0.665575,1.14303,2,3,0,8.4475,-0.501702,-2.50511,1.52569
-7.39517,0.924677,1.14303,1,1,0,7.52548,-0.378884,0.805257,1.87675
-7.28025,1,1.14303,1,1,0,7.52648,-0.443302,1.1069,1.69145
-7.30816,0.996523,1.14303,2,3,0,7.49255,-0.427029,-0.957886,1.73803
-6.90465,1,1.14303,2,3,0,7.23108,-1.48456,1.27447,-0.783121
-7.25961,0.924738,1.14303,1,1,0,7.2598,-1.81821,0.0305561,-1.32422
-7.21444,1,1.14303,1,1,0,7.34418,-1.78344,-0.803484,-1.27345
-6.87418,0.995198,1.14303,1,3,0,7.13733,-1.4437,1.14431,-0.708332
-6.82143,1,1.14303,1,1,0,6.8709,-1.35987,0.496156,-0.548872
-6.85405,0.991804,1.14303,1,1,0,6.86712,-1.41413,-0.255102,-0.652998
-6.95135,0.754409,1.14303,2,3,0,8.6706,-1.54061,-2.92488,-0.882633
-6.95135,0.604603,1.14303,1,3,0,9.67765,-1.54061,-3.68319,-0.882633
-9.33266,0.647241,1.14303,1,3,0,9.84345,-2.89575,1.59426,-2.37163
-10.0196,0.952893,1.14303,1,1,0,10.1578,-3.17631,-0.829068,-2.51919
-9.08449,1,1.14303,1,1,0,10.0214,-2.78964,-2.15918,-2.30536
-7.93925,1,1.14303,1,1,0,8.95352,-2.24286,-2.24655,-1.84839
-7.68087,1,1.14303,1,1,0,8.0112,-2.09682,1.28208,-1.68713
-8.03043,0.951062,1.14303,1,1,0,8.11823,-2.29153,0.660965,-1.89808
-6.93366,1,1.14303,1,3,0,7.87385,-1.52015,2.16294,-0.846734
-7.23018,0.972132,1.14303,2,3,0,7.23504,-0.473682,0.155426,1.60494
-6.92292,1,1.14303,1,1,0,7.15053,-0.715946,-1.06423,0.939436
-6.7826,1,1.14303,1,1,0,6.87783,-0.925738,0.688384,0.405483
-7.04088,0.91728,1.14303,1,1,0,7.04091,-0.607223,-0.0109868,1.23231
-6.79238,0.986414,1.14303,1,3,0,7.11287,-1.30064,1.26283,-0.431314
-8.07144,0.758393,1.14303,1,3,0,8.31756,-2.31302,-1.10664,-1.91939
-6.85954,0.860232,1.14303,2,3,0,8.88438,-0.791338,-3.17419,0.742576
-7.12861,0.875894,1.14303,2,3,0,7.4892,-1.71312,1.33951,-1.16689
-6.79175,1,1.14303,1,3,0,7.0556,-1.29917,-1.14583,-0.428352
-7.03329,0.955249,1.14303,1,3,0,7.03641,-1.62632,-0.124575,-1.02797
-6.90706,1,1.14303,1,1,0,7.02089,-1.48762,-0.752612,-0.788655
-6.7601,1,1.14303,1,3,0,6.87317,-1.20316,-0.750074,-0.229044
-7.3187,0.862369,1.14303,1,3,0,7.41698,-0.420995,-0.69931,1.75535
-7.70697,0.59297,1.14303,1,3,0,9.17936,-2.11221,-2.70676,-1.70501
-11.1244,0.769548,1.14303,1,3,0,11.71,-3.60035,1.70698,-2.68095
-10.968,1,1.14303,1,1,0,11.5144,-3.54178,1.64899,-2.66224
-8.72327,0.850693,1.14303,1,3,0,10.8324,-2.62913,3.23962,-2.19255
-8.72327,0.983977,1.14303,1,1,0,9.12755,-2.62913,1.41834,-2.19255
-7.10826,1,1.14303,1,3,0,8.55532,-1.69548,2.68337,-1.13932
-7.77038,0.961475,1.14303,2,3,0,7.77041,-2.14895,0.0112848,-1.74685
-7.32323,1,1.14303,1,1,0,7.72429,-1.86507,-1.41268,-1.39064
-7.16008,1,1.14303,2,3,0,7.34655,-1.73963,0.963254,-1.20768
-7.06775,1,1.14303,1,1,0,7.19427,-1.65899,0.793454,-1.08123
-6.90157,1,1.14303,1,1,0,7.0406,-1.48061,0.831761,-0.775967
-6.90157,0.717143,1.14303,1,3,0,8.64479,-1.48061,-2.94519,-0.775967
-7.22004,0.931765,1.14303,1,1,0,7.22084,-1.78783,0.0627763,-1.27993
-7.10405,1,1.14303,2,3,0,7.25161,-1.69177,0.856889,-1.13348
-7.02351,0.95739,1.14303,1,3,0,7.56906,-0.621545,1.6476,1.19316
-6.79124,0.986635,1.14303,1,3,0,7.09477,-1.298,-1.22895,-0.425969
-6.75365,0.968292,1.14303,2,3,0,7.00431,-1.16975,1.11681,-0.157204
-6.8588,0.913981,1.14303,2,3,0,7.2539,-1.42133,1.40215,-0.666556
-6.79852,1,1.14303,1,1,0,6.84777,-1.31444,0.495012,-0.459071
-6.79852,0.582978,1.14303,1,3,0,8.69436,-1.31444,3.07141,-0.459071
-6.75531,1,1.14303,1,3,0,6.78674,-1.17966,0.395478,-0.178633
-6.75531,0.462874,1.14303,1,3,0,9.13062,-1.17966,-3.43794,-0.178633
-7.93682,0.7381,1.14303,1,3,0,8.0622,-0.136257,-0.789843,2.59186
-6.74882,1,1.14303,1,3,0,7.651,-1.12536,-2.11878,-0.0597823
-6.74903,0.996427,1.14303,2,3,0,6.76794,-1.12864,-0.306763,-0.0670549
-7.085,0.919053,1.14303,1,3,0,7.14719,-1.67476,-0.556325,-1.10651
-7.08936,0.999088,1.14303,1,1,0,7.16847,-1.67869,-0.627403,-1.11277
-7.05841,1,1.14303,1,1,0,7.14908,-1.6503,0.671708,-1.06717
-7.27217,0.957705,1.14303,1,1,0,7.30096,-1.82765,-0.378519,-1.33778
-6.74859,0.913553,1.14303,2,3,0,8.04736,-1.12109,2.54217,-0.0502899
-7.33823,0.724452,1.14303,2,3,0,8.25872,-0.409966,2.14017,1.78704
-8.43928,0.841497,1.14303,2,3,0,8.56913,0.0397173,-0.80382,3.11914
-6.74909,1,1.14303,1,3,0,8.0107,-1.12946,-2.50554,-0.0688725
-6.82087,0.982605,1.14303,1,3,0,6.82787,-1.35885,-0.186755,-0.54687
-6.852,0.980816,1.14303,2,3,0,6.99404,-0.801684,-0.840722,0.715984
-6.77665,1,1.14303,1,1,0,6.82972,-0.941109,0.513864,0.368116
-7.05054,0.954323,1.14303,2,3,0,7.07012,-1.64288,0.312108,-1.05512
-7.42037,0.976432,1.14303,2,3,0,7.42979,-1.93267,0.216508,-1.48254
-8.24017,0.881612,1.14303,1,1,0,8.24348,-2.39907,0.128464,-2.00107
-8.78817,0.920477,1.14303,2,3,0,9.97199,-2.65858,-2.42707,-2.21445
-9.64036,0.930262,1.14303,1,1,0,9.71322,-3.02351,-0.602148,-2.4435
-9.27822,1,1.14303,2,3,0,9.84254,-2.87273,1.67571,-2.35778
-8.07592,1,1.14303,2,3,0,9.14968,-2.31534,-2.31149,-1.92168
-6.76371,0.904579,1.14303,1,3,0,8.2816,-0.981632,2.74826,0.270818
-7.00862,0.957696,1.14303,2,3,0,7.0349,-1.60184,0.361625,-0.987305
-7.34537,0.977801,1.14303,2,3,0,7.3534,-1.88087,0.199929,-1.41253
-7.54652,0.965816,1.14303,1,1,0,7.6228,-2.01481,0.616089,-1.58812
-6.77751,0.938458,1.14303,1,3,0,7.68801,-0.938803,2.12852,0.373705
-7.51032,0.868855,1.14303,2,3,0,7.55955,-1.99181,0.494954,-1.55921
-6.97627,0.988094,1.14303,1,3,0,7.40105,-1.5681,-1.45386,-0.930146
-8.38232,0.824115,1.14303,2,3,0,9.07088,0.0212918,-1.85101,3.06387
-6.91259,1,1.14303,2,3,0,7.84075,-0.727115,2.14907,0.909938
-7.14454,0.920805,1.14303,1,1,0,7.17627,-0.529816,-0.397365,1.44672
-6.76488,0.99662,1.14303,1,3,0,7.1329,-1.22233,1.35324,-0.269674
-6.82395,0.981553,1.14303,1,3,0,6.86944,-0.84406,-0.475785,0.608166
-7.20291,0.859045,1.14303,2,3,0,7.565,-1.77434,1.34228,-1.25995
-6.79011,0.940919,1.14303,2,3,0,7.49718,-0.908137,-1.87572,0.448574
-7.24383,0.890538,1.14303,1,3,0,7.24405,-0.465244,-0.0330839,1.62891
-6.85317,1,1.14303,2,3,0,7.20257,-1.41279,-1.31855,-0.650472
-7.46808,0.923129,1.14303,2,3,0,7.67115,-0.341137,1.00522,1.9864
-7.09271,1,1.14303,1,1,0,7.41138,-0.566975,-1.25924,1.34322
-6.95781,0.925789,1.14303,1,3,0,7.48746,-1.54788,-1.62342,-0.89528
-7.03245,0.994508,1.14303,2,3,0,7.06753,-1.6255,0.417765,-1.02663
-7.2313,0.959857,1.14303,1,1,0,7.25829,-1.79658,-0.366471,-1.29278
-6.75678,0.995339,1.14303,2,3,0,7.24548,-1.18751,1.5594,-0.195537
-8.68954,0.616882,1.14303,1,3,0,8.86134,0.117076,0.924588,3.35083
-7.05814,1,1.14303,2,3,0,9.11437,-1.65004,-3.19871,-1.06676
-7.98039,0.881932,1.14303,1,3,0,7.99494,-2.26498,-0.269084,-1.87122
-7.68087,1,1.14303,1,1,0,8.03648,-2.09682,1.33023,-1.68713
-6.99409,0.978382,1.14303,2,3,0,7.98996,-1.58693,-2.22607,-0.962208
-6.74892,0.845084,1.14303,2,3,0,8.14558,-1.12696,-2.63623,-0.0633331
-6.74806,1,1.14303,1,3,0,6.7487,-1.10429,-0.0566392,-0.0127568
-6.74806,0.646252,1.14303,1,3,0,8.00161,-1.10429,-2.49753,-0.0127568
-6.77354,0.976698,1.14303,2,3,0,6.86934,-1.2512,0.690409,-0.33009
-7.34739,0.883304,1.14303,1,3,0,7.41161,-1.8823,-0.565282,-1.4145
-6.77762,0.953368,1.14303,1,3,0,7.45824,-0.938519,-1.84032,0.374396
-6.77202,1,1.14303,1,1,0,6.78233,-0.954278,-0.226505,0.336303
-6.76169,1,1.14303,1,1,0,6.77148,-0.989363,-0.220649,0.252455
-6.8477,0.986956,1.14303,2,3,0,6.85424,-1.40427,-0.180332,-0.63433
-6.87546,0.975844,1.14303,2,3,0,7.06771,-0.770651,0.978088,0.796059
-6.75193,0.998217,1.14303,1,3,0,6.87039,-1.15786,-0.767765,-0.131317
-6.75256,0.99982,1.14303,1,1,0,6.75357,-1.16246,0.0707623,-0.14136
-7.07814,0.697543,1.14303,2,3,0,8.53676,-1.66853,2.69408,-1.09656
-7.38796,0.980306,1.14303,2,3,0,7.40647,-1.91059,-0.303536,-1.45303
-6.7584,0.909109,1.14303,2,3,0,8.01724,-1.0033,2.50278,0.219525
-9.63451,0.34658,1.14303,1,3,0,11.4388,-3.02112,2.99634,-2.44223
-8.01731,0.901597,1.14303,1,3,0,9.46498,-2.2846,2.68395,-1.89112
-7.64036,1,1.14303,1,1,0,8.03951,-2.07261,1.40932,-1.65855
-8.15463,0.929199,1.14303,1,1,0,8.20568,-2.35589,0.504026,-1.96081
-7.51694,1,1.14303,1,1,0,8.08241,-1.99604,1.67743,-1.56457
-6.79876,1,1.14303,1,3,0,7.41102,-1.31496,1.74544,-0.460112
-6.89579,0.990638,1.14303,2,3,0,6.89825,-0.746093,0.110676,0.86008
-7.55341,0.788254,1.14303,1,1,0,7.56429,-0.299457,0.232738,2.10828
-6.85055,1,1.14303,1,1,0,7.30503,-0.803714,1.50382,0.71078
-7.81879,0.821757,1.14303,2,3,0,7.83738,-2.17642,0.304081,-1.77735
-7.67703,1,1.14303,2,3,0,7.93863,-2.09455,1.14091,-1.68446
-8.03222,0.950252,1.14303,1,1,0,8.11831,-2.29247,0.654502,-1.89902
-7.03808,0.938879,1.14303,1,3,0,8.80187,-0.609506,-2.96253,1.22606
-8.13506,0.661236,1.14303,1,1,0,8.17,-0.0628777,-0.416945,2.81143
-8.13506,0.453046,1.14303,1,3,0,10.195,-0.0628777,3.20155,2.81143
-7.26773,1,1.14303,1,1,0,7.918,-0.45075,1.7988,1.67019
-6.93042,1,1.14303,1,1,0,7.17754,-0.708049,-1.10891,0.960362
-8.33997,0.592178,1.14303,1,1,0,8.34578,0.00737471,0.169951,3.02212
-8.88848,0.806147,1.14303,1,1,0,9.43494,0.174954,-1.64898,3.52353
-10.7185,0.499879,1.14303,1,1,0,11.3549,0.614402,1.77949,4.78733
-8.38705,1,1.14303,2,3,0,10.0717,-2.4713,-2.89531,-2.06526
-7.70694,1,1.14303,1,1,0,8.32668,-2.1122,1.75607,-1.70499
-7.65765,1,1.14303,1,1,0,7.86611,-2.08299,1.01849,-1.67087
-6.78087,0.88387,1.14303,2,3,0,9.35089,-1.27203,3.57608,-0.373076
-6.9038,0.986028,1.14303,2,3,0,6.91817,-0.736911,-0.267397,0.884159
-6.74895,0.965339,1.14303,2,3,0,7.07027,-1.06996,1.26446,0.0649295
-6.74904,0.999991,1.14303,2,3,0,6.7493,-1.06863,0.035951,0.0679588
-6.7834,0.856086,1.14303,2,3,0,7.4877,-1.2787,-1.87204,-0.386751
-6.74809,0.99944,1.14303,1,3,0,6.7801,-1.09067,0.399054,0.0179037
-6.79523,0.989802,1.14303,2,3,0,6.81246,-1.30717,-0.292782,-0.444463
-7.25158,0.9223,1.14303,2,3,0,7.45555,-0.460505,-1.00746,1.64239
-8.44007,0.632129,1.14303,1,1,0,8.53678,0.039969,0.693699,3.11989
-7.22463,1,1.14303,1,1,0,8.05869,-0.477149,-2.03721,1.59511
-7.4873,0.96852,1.14303,2,3,0,7.62718,-0.33153,0.834304,2.01442
-6.78126,1,1.14303,1,3,0,7.25032,-0.929082,1.52775,0.397333
-6.77584,1,1.14303,1,1,0,6.78725,-0.943346,-0.238336,0.362701
-7.67408,0.839093,1.14303,2,3,0,7.73005,-2.09279,0.527715,-1.68241
-7.10677,1,1.14303,1,1,0,7.56964,-1.69417,-1.51763,-1.13726
-6.75763,0.993684,1.14303,2,3,0,7.14206,-1.19178,-1.38307,-0.204705
-6.86992,0.971184,1.14303,2,3,0,6.95377,-1.43764,-0.645927,-0.697069
-7.19007,0.971472,1.14303,2,3,0,7.21654,-0.499252,-0.362904,1.5326
-6.76319,0.961857,1.14303,2,3,0,7.41828,-1.21589,1.80546,-0.256079
-8.27077,0.693685,1.14303,1,3,0,8.69737,-2.41431,1.45697,-2.01494
-10.1615,0.790199,1.14303,1,3,0,10.1829,-3.23235,0.326438,-2.5444
-7.04749,1,1.14303,2,3,0,9.87104,-1.63998,-3.74831,-1.05039
-8.0944,0.872951,1.14303,1,3,0,8.12454,-2.32494,-0.387293,-1.93106
-6.9217,1,1.14303,1,3,0,7.94121,-1.50581,-2.25234,-0.821269
-6.9217,0.660276,1.14303,1,3,0,9.13545,-1.50581,3.31896,-0.821269
-6.85474,0.977725,1.14303,2,3,0,7.15208,-1.4152,1.21636,-0.655009
-6.77278,1,1.14303,2,3,0,6.83268,-0.952022,-0.545939,0.341742
-6.8631,0.98806,1.14303,2,3,0,6.86612,-1.42773,-0.122657,-0.678562
-7.19385,0.947673,1.14303,1,3,0,7.19398,-1.76712,0.0248122,-1.24919
-6.78409,0.962356,1.14303,1,3,0,7.30018,-0.922096,1.6025,0.414373
-6.97372,0.971726,1.14303,2,3,0,6.97434,-0.665471,-0.0553015,1.07414
-7.04956,0.97331,1.14303,1,1,0,7.1156,-0.600235,0.57324,1.25148
-6.74808,0.93284,1.14303,2,3,0,7.36,-1.10605,1.74496,-0.0166951
-7.8757,0.523807,1.14303,2,3,0,10.0497,-2.20814,3.28904,-1.81173
-6.93571,1,1.14303,1,3,0,7.72247,-1.52256,-1.97861,-0.850981
-6.76067,0.987006,1.14303,1,3,0,6.96685,-0.993509,-1.01289,0.242635
-6.76067,0.560368,1.14303,1,3,0,8.29604,-0.993509,2.76405,0.242635
-6.82292,0.971579,1.14303,2,3,0,6.9063,-1.36258,-0.644124,-0.554135
-6.84686,0.971604,1.14303,2,3,0,7.04373,-0.808963,0.98976,0.697339
-8.4944,0.482565,1.14303,2,3,0,9.77587,-2.52274,2.52518,-2.10864
-7.69978,1,1.14303,2,3,0,8.40586,-2.10799,-1.87441,-1.70013
-8.57042,0.890197,1.14303,1,1,0,8.58209,-2.55854,0.241058,-2.13774
-9.31126,0.977668,1.14303,2,3,0,9.39306,-2.88671,-0.638001,-2.36623
-8.40681,1,1.14303,1,1,0,9.26663,-2.48085,-2.06844,-2.07346
-7.46884,0.875939,1.14303,1,3,0,9.96224,-0.340751,3.52236,1.98753
-7.11949,1,1.14303,1,1,0,7.43279,-0.547431,1.24858,1.39753
-6.74812,1,1.14303,1,3,0,7.03341,-1.08929,1.19146,0.0210244
-7.43454,0.832119,1.14303,1,3,0,7.63631,-1.94219,-1.002,-1.49511
-7.42561,1,1.14303,1,1,0,7.57528,-1.9362,-0.862995,-1.48721
-6.75265,0.962754,1.14303,1,3,0,7.46195,-1.0348,1.87868,0.145848
-6.75304,0.995903,1.14303,2,3,0,6.77243,-1.03221,0.310677,0.151878
-8.77479,0.663611,1.14303,2,3,0,8.85234,-2.65253,-0.621184,-2.21
-8.03146,1,1.14303,1,1,0,8.73398,-2.29207,-1.86968,-1.89862
-7.11207,0.979818,1.14303,1,3,0,7.87268,-1.69881,-1.94545,-1.14456
-7.11207,0.528987,1.14303,1,3,0,10.9618,-1.69881,4.37674,-1.14456
-6.90672,1,1.14303,1,1,0,7.07347,-1.48719,0.910913,-0.787877
-8.67434,0.604598,1.14303,2,3,0,10.0674,0.11253,-2.63281,3.33723
-7.44794,1,1.14303,2,3,0,8.38083,-1.95112,2.15453,-1.50683
-6.78243,0.992535,1.14303,2,3,0,7.4903,-1.27617,-1.87679,-0.381568
-6.9123,0.976205,1.14303,1,3,0,6.91236,-1.49422,-0.0171035,-0.800528
-6.7815,1,1.14303,1,3,0,6.87862,-1.27372,-0.69515,-0.376552
-6.98012,0.950813,1.14303,2,3,0,7.14347,-1.57222,0.901593,-0.937192
-6.96269,0.96844,1.14303,2,3,0,7.36054,-1.55329,-1.40702,-0.904663
-6.96269,0.853114,1.14303,1,3,0,7.89154,-1.55329,2.14987,-0.904663
-8.14537,0.839579,1.14303,1,3,0,8.22228,-2.35116,-0.618632,-1.95632
-7.69871,1,1.14303,1,1,0,8.15203,-2.10736,1.5019,-1.6994
-8.22513,0.929538,1.14303,1,1,0,8.27971,-2.39154,-0.521124,-1.99416
-7.64191,1,1.14303,2,3,0,8.18289,-2.07354,-1.64069,-1.65966
-7.64191,0.870957,1.14303,1,1,0,8.52425,-2.07354,-2.09535,-1.65966
-6.75742,1,1.14303,2,3,0,7.47123,-1.00788,-1.88464,0.208737
-7.40834,0.824678,1.14303,1,3,0,7.67603,-1.92453,1.15413,-1.47171
-6.74916,1,1.14303,2,3,0,7.35296,-1.13044,1.73336,-0.0710404
-6.79959,0.954548,1.14303,2,3,0,6.99644,-1.31675,0.989703,-0.46369
-6.79959,0.790624,1.14303,1,3,0,7.82884,-1.31675,-2.26307,-0.46369
-6.77861,0.945439,1.14303,2,3,0,7.19553,-1.26586,-1.44035,-0.360399
-7.59911,0.837004,1.14303,1,3,0,7.7185,-2.04751,0.770764,-1.62835
-7.91732,0.953454,1.14303,1,1,0,8.00222,-2.23095,-0.649973,-1.83594
-6.77777,0.980293,1.14303,1,3,0,7.8492,-1.26353,2.30898,-0.355589
-6.77777,0.596188,1.14303,1,3,0,8.5025,-1.26353,-2.92953,-0.355589
-6.86552,0.977289,1.14303,1,1,0,6.86566,-1.43128,-0.0264626,-0.685205
-7.25019,0.965406,1.14303,2,3,0,7.30079,-0.461352,-0.501789,1.63998
-7.25019,0.324028,1.14303,1,1,0,9.07976,-0.461352,-3.01726,1.63998
-6.94763,1,1.14303,1,1,0,7.17959,-0.69055,1.07436,1.00693
-6.91301,0.945847,1.14303,1,3,0,7.24889,-1.4951,1.29281,-0.802105
-7.18267,0.746431,1.14303,2,3,0,9.13333,-1.75811,3.11552,-1.23568
-6.93605,0.973043,1.14303,2,3,0,7.5127,-1.52297,1.69392,-0.851701
-6.93605,0.832858,1.14303,1,3,0,7.95417,-1.52297,2.2508,-0.851701
-6.77449,1,1.14303,2,3,0,6.89718,-0.947103,-0.781334,0.353614
-6.90076,0.981712,1.14303,2,3,0,6.90126,-0.740369,-0.050132,0.875081
-6.74842,0.983053,1.14303,2,3,0,6.99201,-1.11749,1.10094,-0.042277
-6.74804,0.999745,1.14303,2,3,0,6.74981,-1.09454,0.093735,0.00916707
-7.71631,0.771252,1.14303,1,3,0,8.02981,-2.11768,1.24898,-1.71132
-6.88766,1,1.14303,1,3,0,7.57619,-1.46228,1.85097,-0.742577
-6.74996,0.959819,1.14303,2,3,0,7.23296,-1.14027,1.55029,-0.0927427
-7.01115,0.937801,1.14303,1,3,0,7.05068,-1.60439,-0.443544,-0.991576
-6.93856,1,1.14303,1,1,0,7.02625,-1.5259,0.66056,-0.856869
-10.0461,0.631102,1.14303,2,3,0,10.2561,-3.18682,1.02222,-2.52402
-6.90238,0.889949,1.14303,1,3,0,10.3738,-1.48164,4.15613,-0.77785
-6.75072,0.864569,1.14303,2,3,0,7.81502,-1.04983,2.30128,0.111092
-7.03968,0.921549,1.14303,1,3,0,7.13124,-1.63251,-0.67497,-1.03815
-7.20623,0.966206,1.14303,1,1,0,7.23966,-1.77697,-0.407875,-1.26386
-7.0354,0.966856,1.14303,2,3,0,7.65837,-1.62837,-1.76065,-1.03135
